detid,length,pos,fclass,road,limit,citycode,lanes,linkid,long,lat
10007006[D2_3B],0.071941432056322,0.030667880557727,secondary,Fünffensterstraße,50,kassel,1,450,9.489488,51.3135254
10102006[D5_1C],0.749201161292351,0.058276519725912,secondary,Leuschnerstraße,50,kassel,1,394,9.472388,51.29102
10102008[D3_1B],0.168378449018438,0.029339716746083,secondary,Frankfurter Straße,50,kassel,1,252,9.473835,51.29132
10184007[D5_2B],0.180490936865297,0.020299152294615,secondary,Berliner Platz,50,kassel,1,124,9.4534858,51.3200182
10100002[D8-1B],0.167430110317734,0.018785445487097,secondary,Frankfurter Straße,50,kassel,1,248,9.4701734,51.2871516
10184004[D7_2B],0.109168395696446,0.021584329440354,secondary,Gilsastraße,50,kassel,1,303,9.4544012,51.319544
10184006[D5_1B],0.177768425747577,0.019444348953971,secondary,Berliner Platz,50,kassel,1,125,9.4534481,51.3199949
10030007[D5_1B],0.139934323332047,0.030828744337753,primary,Steinweg,50,kassel,1,454,9.4992423,51.3136654
10008007[D8_1b],0.319164218716618,0.032612523519018,tertiary,Ständeplatz,50,kassel,1,381,9.4922696,51.3159169
10007004[D2_1B],0.266087729085302,0.031700194833914,secondary,Fünffensterstraße,50,kassel,1,384,9.4895577,51.3135496
10030008[D5_2B],0.137364374261118,0.028438880987408,primary,Steinweg,50,kassel,1,455,9.499252,51.3136376
10100003[D8_2B],0.160615178146332,0.019022301941892,secondary,Frankfurter Straße,50,kassel,1,247,9.4701317,51.2871645
10192011[2-1B],0.063594353676475,0.026219900955968,secondary,Harleshäuser Straße,50,kassel,1,501,9.4406496,51.33371
10192012[2-2B],0.261674559082231,0.024057317525206,secondary,Harleshäuser Straße,50,kassel,1,98,9.4406913,51.3337132
10107002[D6_2B],0.339710879134037,0.147887267091514,secondary,Frankfurter Straße,50,kassel,1,398,9.4794649,51.2965938
10107003[D8_1B],0.325536423479215,0.223979513684007,secondary,Frankfurter Straße,50,kassel,1,396,9.4792025,51.2960411
