detid_Y,00002PMA0001,00003PMA0001,00005PMA0001,00005PMA0002,00006PMA0001,00006PMA0054,00007PMA0001,00007PMA0004,00007PMA0032,00008PMA0002,00010PMA0003,00010PMA0004,00010PMA0021,00012PMA0001,00014PMA0002,00015PMA0043,00016PMA0765,00017PMA0021,00017PMA0043,00021PMA0001,00021PMA0002,00027PMA0001,00028PMA0004,00031PMA0001,00031PMA0002,00032PMA0001,00032PMA0002,00032PMA0003,00034PMA0001,00034PMA0002,00036PMA0043,00041PMA0001,00043PMA0001,00043PMA0002,00044PMA0032,00048PMA0001,00048PMA0002,00054PMA0001,00055PMA0003,00055PMA0004,00056PMA0003,00056PMA0004,00061PMA0001,00062PMA0001,00062PMA0002,00064PMA0001,00064PMA0002,00067PMA0031,00077PMA0001,00086PMA0001,00088PMA0001,00089PMA0001,00089PMA0002,00089PMA0043,00089PMA0065,00090PMA0001,00091PMA0043,00091PMA0065,00092PMA0021,00092PMA0043,00092PMA0065,00096PMA0001,00097PMA0001,00097PMA0002,00104PMA0021,00112PMA0001,00116PMA0001,00118PMA0003,00120PMA0001,00120PMA0003,00120PMA0004,00122PMA0001,00130PMA0001,00142PMA0001,00143PMA0001,00163PMA0001,00168PMA0021,00177PMA0021,00192PMA0001,00192PMA0063,00208PMA0003,00226PMA0002,00226PMA0003,00235PMA0001,00235PMA0002,00238PMA0001,00280PMA0001,00293PMA0001,00323PMA0021,00331PMA0001,00332PMA0001,00359PMA0001,00359PMA0002,00367PMA0002,00374PMA0021,00394PMA0001,00420PMA0021,00421PMA0001,00428PMA0001,00428PMA0002,00432PMA0001,00445PMA0001,00450PMA0001,00450PMA0003,00455PMA0021,00455PMA0043,00483PMA0001,00483PMA0003,00483PMA0031,00484PMA0001,00490PMA0001,00490PMA0002,00501PMA0001,00554PMA0001,00554PMA0002,00591PMA0001,00628PMA0001,00658PMA0001,00701PMA0001,00701PMA0002,00701PMA0003,00717PMA0001,00749PMA0021,00764PMA0003,00771PMA0001,00771PMA0002,00798PMA0021,00798PMA0043,00806PMA0001,00810PMA0001,00810PMA0002,00858PMA0001,00984PMA0001,00984PMA0002,00987PMA0001,00987PMA0002,00990PMA0001,00990PMA0002,00991PMA0001,00993PMA0001,00995PMA0001,00996PMA0003,01005PMA0001,01006PMA0001,01006PMA0002,01006PMA0003,01016PMA0001,01017PMA0001,01017PMA0002,01017PMA0003,01018PMA0001,01018PMA0002,01018PMA0003,01026PMA0001,01029PMA0003,01029PMA0021,01041PMA0001,01041PMA0002,01070PMA0003,01071PMA0002,01071PMA0005,01088PMA0001,01088PMA0002,01093PMA0001,01108PMA0001,01108PMA0002,01109PMA0001,01109PMA0002,01109PMA0003
01018PMA0002,2883.07,2952.08,2445.64,2445.64,2194.81,2244.48,1754.00,1836.57,1808.04,3578.51,1119.95,1177.96,1419.62,2821.89,2636.84,5482.02,5474.72,2405.32,2405.32,3885.25,4092.36,2862.97,2332.37,4022.28,3910.81,3656.44,3624.50,3614.84,4343.14,4276.01,804.59,3941.35,5981.30,5981.30,5061.34,3594.26,3609.69,3517.97,4061.07,4061.07,4357.81,4264.94,2369.01,2434.34,2412.75,3555.17,3555.17,3556.30,5691.13,1068.09,646.95,492.09,512.54,491.93,503.68,550.96,441.56,451.61,642.44,522.18,530.49,2740.01,2603.94,2646.96,1292.73,5298.04,4605.77,3868.99,3225.02,3126.73,3133.01,2923.00,8281.85,3518.97,3508.48,3141.81,3727.05,1629.82,4137.92,4191.54,1468.15,4436.88,4587.70,5873.75,5873.75,2273.48,1182.46,2711.86,4688.09,2955.41,1492.00,3930.69,3737.74,3541.12,747.87,5393.50,4279.25,3070.64,3768.52,3964.47,1015.10,3141.81,2367.97,2418.27,2090.12,2008.89,4304.94,4336.84,5279.21,3518.97,527.19,105.41,4589.73,4440.65,4440.65,4495.20,3971.88,5558.02,3856.66,3895.41,3856.66,4439.12,1924.35,2279.99,4043.30,4043.30,3824.56,4155.23,1568.02,6067.11,6067.11,2545.98,5485.52,5485.52,345.49,562.66,2772.89,2672.48,1547.10,201.94,1537.27,1492.05,3537.80,697.44,700.58,697.44,760.10,302.78,368.73,368.73,35.11,0.00,0.00,2636.84,4008.98,4008.98,4973.08,4442.25,2721.95,2632.53,2610.75,4138.02,4128.10,4592.32,4474.41,4446.66,4190.48,4190.48,4190.48
01018PMA0003,2883.07,2952.08,2445.64,2445.64,2194.81,2244.48,1754.00,1836.57,1808.04,3578.51,1119.95,1177.96,1419.62,2821.89,2636.84,5482.02,5474.72,2405.32,2405.32,3885.25,4092.36,2862.97,2332.37,4022.28,3910.81,3656.44,3624.50,3614.84,4343.14,4276.01,804.59,3941.35,5981.30,5981.30,5061.34,3594.26,3609.69,3517.97,4061.07,4061.07,4357.81,4264.94,2369.01,2434.34,2412.75,3555.17,3555.17,3556.30,5691.13,1068.09,646.95,492.09,512.54,491.93,503.68,550.96,441.56,451.61,642.44,522.18,530.49,2740.01,2603.94,2646.96,1292.73,5298.04,4605.77,3868.99,3225.02,3126.73,3133.01,2923.00,8281.85,3518.97,3508.48,3141.81,3727.05,1629.82,4137.92,4191.54,1468.15,4436.88,4587.70,5873.75,5873.75,2273.48,1182.46,2711.86,4688.09,2955.41,1492.00,3930.69,3737.74,3541.12,747.87,5393.50,4279.25,3070.64,3768.52,3964.47,1015.10,3141.81,2367.97,2418.27,2090.12,2008.89,4304.94,4336.84,5279.21,3518.97,527.19,105.41,4589.73,4440.65,4440.65,4495.20,3971.88,5558.02,3856.66,3895.41,3856.66,4439.12,1924.35,2279.99,4043.30,4043.30,3824.56,4155.23,1568.02,6067.11,6067.11,2545.98,5485.52,5485.52,345.49,562.66,2772.89,2672.48,1547.10,201.94,1537.27,1492.05,3537.80,697.44,700.58,697.44,760.10,302.78,368.73,368.73,35.11,0.00,0.00,2636.84,4008.98,4008.98,4973.08,4442.25,2721.95,2632.53,2610.75,4138.02,4128.10,4592.32,4474.41,4446.66,4190.48,4190.48,4190.48
01026PMA0001,246.23,1681.52,1807.65,1807.65,1556.81,1606.49,1924.99,1893.72,1865.19,1029.88,2869.42,2811.41,3534.29,525.04,0.00,3969.59,3962.29,4764.00,4764.00,2760.52,2678.59,1779.72,1812.63,2684.64,2568.60,1172.37,1140.43,1130.78,3441.53,3374.41,2497.44,3697.55,4687.32,4687.32,3470.04,2160.91,1875.05,1620.86,2701.83,2701.83,2567.90,2712.46,962.09,895.90,917.49,2091.00,2091.00,2801.37,3094.14,2244.83,2656.86,2816.08,2796.62,2807.06,2827.67,3021.24,3252.70,3133.72,3238.18,3138.43,3146.74,3040.06,675.46,674.15,2400.15,4217.98,2042.09,2342.70,2000.24,1901.94,1838.99,2064.60,6690.55,3609.29,883.99,3396.97,2200.75,3946.45,3211.76,3265.38,2782.75,1839.89,1990.72,3276.77,3276.77,1635.49,3454.00,606.25,3116.42,3255.45,2599.41,4133.07,3940.12,4349.43,3284.41,3802.20,4539.00,5607.18,1171.54,1367.48,2289.43,3396.97,1196.60,1171.21,4403.33,4325.52,1741.27,1773.17,3766.79,3609.29,3458.99,3187.88,1992.75,6700.88,6700.88,2942.73,2445.59,3585.44,1292.99,1331.73,1292.99,6655.51,1838.07,2180.38,2615.33,2615.33,2298.27,2628.94,2675.43,4831.25,4831.25,5206.38,3894.22,3894.22,2959.75,2877.79,5309.42,5209.02,1875.10,3337.75,3808.81,4028.59,6074.33,2606.06,2602.92,2606.06,3120.18,3438.43,3300.53,3300.53,3258.18,3293.29,3293.29,0.00,1445.31,1445.31,3446.78,3414.81,5382.34,5525.77,5503.99,2611.73,2601.81,3269.69,2948.11,2920.37,2664.18,2664.18,2664.18
01029PMA0003,1552.47,1775.29,2354.19,2354.19,2103.35,2153.03,2693.67,2662.40,2633.87,839.55,3638.09,3580.08,4302.96,1820.01,1620.37,3996.71,3989.41,5532.67,5532.67,3999.08,3917.15,1873.49,2311.54,3923.20,3807.16,352.54,409.80,400.15,3251.40,3184.27,3325.88,3518.93,5875.92,5875.92,4539.55,2254.68,1968.82,1714.62,3890.43,3890.43,3756.50,3901.06,2206.78,2164.64,2186.23,3329.56,3329.56,4046.06,2123.00,3446.86,3843.68,3644.52,3625.06,3635.50,3656.11,3849.68,4038.56,3962.16,4006.86,3907.10,3915.41,3440.32,1792.90,1890.83,3602.17,5456.54,596.79,1915.74,2094.01,1995.71,1932.76,2158.37,7732.00,3703.06,1123.94,4641.66,2058.49,4715.13,3021.63,2979.88,3551.43,989.26,1000.08,2441.11,2441.11,2182.03,4656.03,1901.22,4185.93,3572.90,3801.44,5371.63,5178.68,5572.28,4471.23,4871.71,4360.38,6794.00,903.57,719.06,3117.87,4641.66,2441.29,2415.90,4986.33,5094.19,295.97,327.86,3793.91,3703.06,4227.66,4016.32,1142.12,7244.33,7244.33,4098.49,2060.67,4437.52,152.32,113.58,152.32,7878.36,2606.75,2580.64,3853.89,3853.89,2306.50,2244.02,3877.46,6019.85,6019.85,5975.05,4935.67,4935.67,3788.19,3706.23,6496.24,6395.84,2703.54,4166.19,5010.84,5215.41,7261.15,3434.50,3431.36,3434.50,3888.85,4266.87,4069.21,4069.21,4086.62,4121.73,4121.73,1620.37,0.00,0.00,3057.62,3029.89,6151.02,6294.45,6272.67,2195.30,2185.38,2884.77,2563.19,2531.20,2279.26,2279.26,2279.26
01029PMA0021,1552.47,1775.29,2354.19,2354.19,2103.35,2153.03,2693.67,2662.40,2633.87,839.55,3638.09,3580.08,4302.96,1820.01,1620.37,3996.71,3989.41,5532.67,5532.67,3999.08,3917.15,1873.49,2311.54,3923.20,3807.16,352.54,409.80,400.15,3251.40,3184.27,3325.88,3518.93,5875.92,5875.92,4539.55,2254.68,1968.82,1714.62,3890.43,3890.43,3756.50,3901.06,2206.78,2164.64,2186.23,3329.56,3329.56,4046.06,2123.00,3446.86,3843.68,3644.52,3625.06,3635.50,3656.11,3849.68,4038.56,3962.16,4006.86,3907.10,3915.41,3440.32,1792.90,1890.83,3602.17,5456.54,596.79,1915.74,2094.01,1995.71,1932.76,2158.37,7732.00,3703.06,1123.94,4641.66,2058.49,4715.13,3021.63,2979.88,3551.43,989.26,1000.08,2441.11,2441.11,2182.03,4656.03,1901.22,4185.93,3572.90,3801.44,5371.63,5178.68,5572.28,4471.23,4871.71,4360.38,6794.00,903.57,719.06,3117.87,4641.66,2441.29,2415.90,4986.33,5094.19,295.97,327.86,3793.91,3703.06,4227.66,4016.32,1142.12,7244.33,7244.33,4098.49,2060.67,4437.52,152.32,113.58,152.32,7878.36,2606.75,2580.64,3853.89,3853.89,2306.50,2244.02,3877.46,6019.85,6019.85,5975.05,4935.67,4935.67,3788.19,3706.23,6496.24,6395.84,2703.54,4166.19,5010.84,5215.41,7261.15,3434.50,3431.36,3434.50,3888.85,4266.87,4069.21,4069.21,4086.62,4121.73,4121.73,1620.37,0.00,0.00,3057.62,3029.89,6151.02,6294.45,6272.67,2195.30,2185.38,2884.77,2563.19,2531.20,2279.26,2279.26,2279.26
01041PMA0001,6259.09,5106.86,5382.49,5382.49,5131.66,5075.88,4892.70,4861.43,4871.60,6110.11,4595.98,4653.99,4840.52,6445.82,6012.87,6394.44,6387.14,4733.79,4733.79,8440.46,8358.53,4805.74,4870.94,8364.59,8248.54,5623.10,5591.15,5581.50,3302.41,3235.28,5583.09,2900.63,10566.14,10566.14,9470.56,4686.12,4701.56,4958.45,8632.71,8632.71,8568.42,8712.98,6393.84,6470.11,6448.52,7770.94,7770.94,7960.90,8098.64,6335.50,5976.34,5757.34,5777.80,5748.32,5768.94,5516.26,5399.93,5409.98,5155.21,5359.51,5276.78,3777.69,5979.96,6077.89,6560.15,9897.93,6572.43,4524.30,4577.07,4435.85,4485.06,4456.42,12691.07,2877.59,6394.49,8409.22,4501.02,4793.40,3398.18,3451.80,4294.12,6947.77,6975.72,8384.64,8384.64,5210.33,6950.55,6335.79,9116.94,3592.74,6759.41,9198.11,9005.15,8984.55,6515.96,9802.71,2427.35,8838.73,6279.41,6475.36,5519.88,8409.22,6535.88,6586.18,4508.34,5172.47,6271.60,6303.50,6191.64,2877.59,5589.03,5853.73,7100.62,6284.37,6284.37,8943.24,4375.96,9585.96,5823.32,5862.06,5823.32,10207.21,4987.90,4513.28,8295.27,8295.27,4334.28,4427.07,6835.43,10651.96,10651.96,6932.94,9894.73,9894.73,5788.92,5819.05,8540.98,8440.57,5557.19,5970.03,7305.36,7260.14,9305.89,5605.44,5602.30,5605.44,5379.25,6070.87,5430.57,5430.57,5803.19,5768.09,5768.09,6012.87,5975.64,5975.64,0.00,3401.52,7108.91,7252.34,7230.56,4803.86,4793.94,3551.60,3880.18,4850.74,4594.56,4594.56,4594.56
01041PMA0002,3488.38,2348.81,2820.92,2820.92,2570.35,2514.57,2810.22,2778.95,2750.42,3239.62,3391.93,3333.92,3779.40,3765.92,3477.44,3227.25,3219.95,4159.40,4159.40,5905.03,5823.10,2133.54,2353.07,5829.16,5713.11,2752.61,2720.67,2711.02,242.13,175.00,3657.55,509.66,7871.79,7871.79,6654.51,1513.93,1529.37,1786.26,5886.30,5886.30,5752.37,5896.94,3858.41,3934.68,3913.09,5235.51,5235.51,5691.74,5004.52,4423.42,4175.35,3976.19,3956.72,3967.17,3987.78,4082.37,4011.14,4021.19,3951.16,3879.68,3887.99,1852.15,3444.53,3542.46,4648.07,7362.50,3478.31,1162.20,1683.20,1763.65,1812.85,1926.31,9875.03,948.77,3524.01,6215.59,1297.35,3744.16,326.36,284.60,3139.71,3842.92,3881.61,5322.63,5322.63,2648.75,5159.70,3800.36,6300.89,1667.20,4847.33,7004.47,6811.52,7051.70,4802.90,6986.67,1351.11,7125.67,3408.93,3572.72,3594.33,6215.59,4092.92,4067.53,3933.95,4123.23,3211.26,3206.27,3024.44,948.77,4200.24,4347.99,3995.77,5709.98,5709.98,6127.20,1013.86,6769.92,2952.83,2991.58,2952.83,8416.37,2866.73,2224.50,5759.84,5759.84,1130.61,1068.13,4923.35,8015.72,8015.72,5728.89,7078.69,7078.69,4119.86,4037.90,6827.91,6727.51,3631.65,4497.86,5514.51,5547.08,7592.82,3766.17,3763.03,3766.17,3861.43,4598.54,4041.78,4041.78,4414.40,4379.30,4379.30,3477.44,3105.15,3105.15,2015.06,0.00,5904.86,6048.29,6026.51,1441.76,1431.84,189.50,518.08,1488.64,1232.46,1232.46,1232.46
01070PMA0003,4948.05,4757.49,4251.06,4251.06,4000.22,4049.89,3616.20,3584.93,3613.46,5509.95,2609.23,2667.24,2907.60,5134.77,4701.82,7470.68,7463.38,2596.44,2596.44,6351.67,6558.78,4668.38,4137.78,6488.70,6377.23,5576.33,5544.38,5534.73,5878.75,5811.63,3206.87,5476.97,7650.45,7650.45,7527.76,5399.67,5415.10,5323.38,6527.49,6527.49,6824.23,6731.35,4835.43,4900.76,4879.17,6021.59,6021.59,6022.72,7622.57,3534.51,3113.37,2894.36,2914.82,2885.35,2905.96,2653.28,2536.95,2547.00,2292.23,2496.53,2413.81,4275.63,4668.91,4766.84,3759.15,6967.20,6525.66,5674.40,5030.43,4932.14,4938.42,4728.41,10341.04,5054.59,5573.46,5608.23,5532.46,2747.06,5943.33,5996.95,3003.76,6368.32,6519.15,7805.19,7805.19,4078.89,2733.64,5024.74,7154.51,4491.02,3958.42,5154.29,5474.29,4055.47,2688.99,7859.92,5363.78,2394.40,5699.96,5895.91,3417.38,5608.23,4834.39,4884.69,3207.36,3126.13,6224.83,6256.73,7267.87,5054.59,2613.47,2816.73,6521.17,2475.67,2475.67,6961.62,5777.30,8024.44,5776.55,5815.29,5776.55,3619.85,3729.76,4062.88,6509.72,6509.72,5629.97,5960.64,4034.44,7736.27,7736.27,53.92,7951.94,7951.94,2925.95,2956.07,2096.64,2120.69,3949.37,2778.70,2374.01,1965.84,2624.65,3099.71,3102.85,3099.71,2855.49,3014.10,2455.01,2455.01,2746.43,2711.32,2711.32,4701.82,5928.87,5928.87,6778.49,5977.86,0.00,500.76,478.99,5943.44,5933.52,6127.94,6279.82,6252.07,5995.89,5995.89,5995.89
01071PMA0002,4978.20,4787.65,4281.21,4281.21,4030.38,4080.05,3646.36,3615.08,3643.61,5540.10,2639.39,2697.40,2937.75,4974.45,4731.98,7500.83,7493.54,2958.57,2958.57,6037.82,6244.92,4698.54,4167.94,6174.85,6063.37,5606.48,5574.54,5564.89,5908.91,5841.78,3237.03,5507.13,7149.69,7149.69,7213.91,5429.83,5445.26,5353.54,6213.64,6213.64,6510.37,6417.50,4521.57,4586.91,4565.32,5707.73,5707.73,5708.87,7652.72,3220.66,2925.79,2924.52,2944.97,2915.50,2936.11,2683.44,2567.11,2577.16,2322.39,2526.69,2443.96,4305.79,4699.07,4797.00,3445.30,6466.44,6555.81,5704.56,5060.59,4962.29,4968.58,4758.56,9840.28,5084.74,5603.62,5294.38,5562.62,2777.22,5973.49,6027.11,3033.92,6398.48,6549.30,7835.35,7835.35,4109.05,2232.88,4864.42,6840.65,4521.18,3644.56,4653.53,4973.53,3554.71,2209.26,7546.06,5711.02,2018.09,5730.12,5926.06,3447.54,5294.38,4520.53,4570.83,3237.52,3156.28,6254.99,6286.89,7298.03,5084.74,2643.63,2671.62,6551.33,2910.51,2910.51,6647.77,5807.45,7710.59,5806.70,5845.45,5806.70,3250.18,3759.92,4093.04,6195.87,6195.87,5660.13,5990.80,3720.58,7235.51,7235.51,488.76,7638.08,7638.08,2907.44,2986.23,1720.33,1619.93,3979.53,2633.59,1873.24,1465.08,2254.97,3129.87,3133.01,3129.87,2885.65,2868.99,2485.17,2485.17,2601.32,2566.21,2566.21,4731.98,5959.02,5959.02,6808.65,6008.02,434.84,0.00,109.31,5973.59,5963.67,6158.10,6309.97,6282.23,6026.05,6026.05,6026.05
01071PMA0005,4999.98,4809.42,4302.99,4302.99,4052.15,4101.82,3668.13,3636.86,3665.39,5561.88,2661.16,2719.18,2959.53,4996.23,4753.75,7522.61,7515.31,2980.34,2980.34,6059.59,6266.70,4720.31,4189.72,6196.62,6085.15,5628.26,5596.32,5586.66,5930.69,5863.56,3258.80,5528.90,7171.47,7171.47,7235.68,5451.60,5467.04,5375.31,6235.41,6235.41,6532.15,6439.28,4543.35,4608.68,4587.09,5729.51,5729.51,5730.64,7674.50,3242.43,2947.56,2946.30,2966.75,2937.28,2957.89,2705.21,2588.88,2598.93,2344.16,2548.47,2465.74,4327.56,4720.85,4818.78,3467.07,6488.21,6577.59,5726.33,5082.37,4984.07,4990.35,4780.34,9862.06,5106.52,5625.40,5316.15,5584.39,2798.99,5995.26,6048.88,3055.70,6420.25,6571.08,7857.12,7857.12,4130.83,2254.65,4886.20,6862.43,4542.95,3666.34,4675.31,4995.30,3576.49,2231.03,7567.84,5732.80,1915.41,5751.89,5947.84,3469.31,5316.15,4542.31,4592.61,3259.29,3178.06,6276.77,6308.66,7319.80,5106.52,2665.40,2693.39,6573.10,2932.29,2932.29,6669.54,5829.23,7732.36,5828.48,5867.22,5828.48,3140.87,3781.70,4114.81,6217.64,6217.64,5681.90,6012.58,3742.36,7257.29,7257.29,510.54,7659.86,7659.86,2929.22,3008.01,1617.66,1641.70,4001.30,2655.36,1895.02,1486.85,2145.66,3151.64,3154.79,3151.64,2907.42,2890.76,2506.95,2506.95,2623.09,2587.99,2587.99,4753.75,5980.80,5980.80,6830.42,6029.80,456.61,21.77,0.00,5995.37,5985.45,6179.87,6331.75,6304.01,6047.82,6047.82,6047.82
01088PMA0001,2718.62,1579.04,2080.19,2080.19,1990.28,1934.50,2230.16,2198.88,2170.35,2469.86,3174.58,3116.57,3695.07,2996.16,2730.90,2349.20,2341.90,4829.70,4829.70,5175.23,5093.30,1392.80,1830.86,5099.35,4983.31,1982.85,1950.90,1941.25,1617.21,1550.08,3221.45,1884.74,7102.03,7102.03,5884.75,744.17,759.61,1016.50,5116.54,5116.54,4982.61,5127.17,3235.54,3275.16,3290.21,4505.71,4505.71,5068.87,4126.48,3987.33,3739.26,3540.09,3520.63,3531.08,3551.69,3646.27,3575.04,3585.09,3543.34,3443.59,3451.90,2434.44,2821.66,2919.58,4211.97,6632.69,2600.26,281.54,913.43,1047.33,1096.53,1209.99,9105.26,2323.85,2754.24,5592.72,410.98,4012.15,1387.43,1345.68,3055.38,2964.87,3003.56,4444.59,4444.59,1908.02,4723.61,3077.37,5531.13,2249.49,4411.24,6381.60,6188.65,6428.82,4366.80,6216.91,2726.18,6689.57,2639.16,2694.67,3158.24,5592.72,3470.04,3444.66,4262.17,4391.21,2333.21,2328.22,2146.39,2323.85,3764.15,3911.89,3117.72,6520.17,6520.17,5357.44,426.48,6000.15,2183.07,2221.81,2183.07,7980.27,2286.66,1856.48,5030.04,5030.04,672.31,609.83,4487.26,7245.96,7245.96,5511.54,6308.93,6308.93,3683.76,3601.80,6391.82,6291.42,3195.56,4061.76,5078.42,5110.98,7156.73,3330.07,3326.93,3330.07,3425.34,4162.45,3605.69,3605.69,3978.31,3943.20,3943.20,2730.90,2335.39,2335.39,1427.67,1395.70,5687.50,5830.93,5809.16,0.00,9.92,1250.57,929.00,901.25,645.07,645.07,645.07
01088PMA0002,2708.70,1569.12,2070.27,2070.27,1980.36,1924.58,2220.24,2188.96,2160.43,2459.94,3164.66,3106.65,3685.15,2986.24,2720.98,2339.28,2331.98,4819.78,4819.78,5165.31,5083.38,1382.88,1820.93,5089.43,4973.39,1972.93,1940.98,1931.33,1627.13,1560.00,3211.53,1894.66,7092.11,7092.11,5874.83,734.25,749.69,1006.58,5106.62,5106.62,4972.69,5117.25,3225.62,3265.24,3280.29,4495.79,4495.79,5058.95,4116.56,3977.41,3729.34,3530.17,3510.71,3521.16,3541.77,3636.35,3565.12,3575.17,3533.42,3433.67,3441.98,2434.05,2811.73,2909.66,4202.05,6622.77,2590.34,291.46,903.51,1037.41,1086.61,1200.07,9095.34,2333.77,2744.32,5582.80,401.06,4002.23,1397.35,1355.60,3045.46,2954.95,2993.64,4434.67,4434.67,1898.10,4713.69,3067.45,5521.21,2249.11,4401.32,6371.68,6178.73,6418.90,4356.88,6206.99,2736.11,6679.65,2629.24,2684.75,3148.32,5582.80,3460.12,3434.74,4252.25,4381.29,2323.29,2318.30,2136.47,2333.77,3754.23,3901.97,3107.80,6510.25,6510.25,5347.52,436.40,5990.23,2173.15,2211.89,2173.15,7970.35,2276.74,1846.56,5020.12,5020.12,682.23,619.75,4477.34,7236.04,7236.04,5501.62,6299.01,6299.01,3673.84,3591.88,6381.90,6281.50,3185.64,4051.84,5068.50,5101.06,7146.81,3320.15,3317.01,3320.15,3415.42,4152.53,3595.77,3595.77,3968.39,3933.28,3933.28,2720.98,2325.47,2325.47,1437.59,1405.62,5677.58,5821.01,5799.24,9.92,0.00,1260.49,938.92,911.17,654.99,654.99,654.99
01093PMA0001,3298.89,2159.31,2660.45,2660.45,2570.55,2514.77,2810.42,2779.15,2750.62,3050.13,3516.43,3458.42,3903.90,3576.43,3311.16,3037.75,3030.45,4283.90,4283.90,5755.49,5673.56,1973.07,2411.12,5679.62,5563.57,2563.11,2531.17,2521.52,366.63,299.50,3782.05,634.16,7682.30,7682.30,6465.02,1324.44,1339.87,1596.76,5696.80,5696.80,5562.88,5707.44,3815.80,3855.43,3870.48,5085.98,5085.98,5649.14,4815.03,4547.92,4299.85,4100.69,4081.22,4091.67,4112.28,4206.87,4135.64,4145.69,4075.66,4004.18,4012.49,1976.65,3401.92,3499.85,4772.57,7212.96,3288.81,972.70,1493.70,1627.60,1676.80,1790.26,9685.53,1073.27,3334.51,6172.98,1107.85,3868.66,136.86,95.11,3264.21,3653.42,3692.11,5133.14,5133.14,2488.29,5284.20,3657.64,6111.40,1791.70,4971.83,6961.86,6768.91,7009.09,4927.40,6797.17,1475.61,7250.17,3219.43,3383.22,3718.83,6172.98,4050.31,4024.92,4058.45,4247.73,3021.77,3016.78,2834.94,1073.27,4324.74,4472.49,3806.28,5834.48,5834.48,5937.70,824.37,6580.42,2763.34,2802.08,2763.34,8540.87,2866.93,2349.00,5610.31,5610.31,941.12,878.63,5047.85,7826.23,7826.23,5853.39,6889.19,6889.19,4244.36,4162.40,6952.41,6852.01,3756.15,4622.36,5639.01,5671.58,7717.32,3890.67,3887.53,3890.67,3985.93,4723.04,4166.28,4166.28,4538.90,4503.80,4503.80,3311.16,2915.66,2915.66,1825.56,173.33,6029.36,6172.79,6151.01,1252.26,1242.34,0.00,328.58,1299.14,1042.96,1042.96,1042.96
01108PMA0001,2970.31,1830.73,2331.87,2331.87,2241.97,2186.19,2481.84,2450.57,2422.04,2721.55,3426.26,3368.25,3930.31,3247.85,2982.58,2717.50,2710.20,4725.85,4725.85,5426.91,5344.98,1644.49,2082.54,5351.04,5234.99,2234.54,2202.59,2192.94,1511.95,1444.82,3473.14,1767.96,7353.72,7353.72,6136.44,995.86,1011.29,1268.18,5368.22,5368.22,5234.30,5378.86,3487.22,3526.85,3541.90,4757.40,4757.40,5320.56,4494.77,4239.02,3990.95,3791.78,3772.32,3782.76,3803.38,3897.96,3826.73,3836.78,3795.03,3695.28,3703.59,2140.43,3073.34,3171.27,4463.66,6884.38,2968.56,644.12,1165.12,1299.02,1348.22,1461.68,9356.95,2085.64,3005.93,5844.40,779.27,4052.08,1282.17,1335.80,3290.62,3333.17,3371.86,4812.88,4812.88,2159.71,4975.29,3329.06,5782.82,1955.48,4662.92,6633.29,6440.33,6680.51,4618.49,6468.59,2609.41,6941.26,2890.85,3062.97,3409.93,5844.40,3721.73,3696.34,4302.11,4431.15,2701.51,2696.52,2514.69,2085.64,4015.84,4163.58,3486.02,6276.43,6276.43,5609.12,495.79,6251.84,2434.76,2473.50,2434.76,8231.96,2538.35,2091.72,5281.73,5281.73,612.54,550.05,4738.95,7497.65,7497.65,5763.23,6560.62,6560.62,3935.45,3853.49,6643.51,6543.10,3447.24,4313.45,5330.11,5362.67,7408.42,3581.76,3578.62,3581.76,3677.03,4414.13,3857.38,3857.38,4230.00,4194.89,4194.89,2982.58,2587.08,2587.08,1496.98,1465.01,5939.19,6082.62,6060.84,923.68,913.76,1319.88,0.00,970.57,714.38,714.38,714.38
01108PMA0002,4536.05,3396.47,3814.93,3814.93,3564.36,3508.58,3804.23,3772.96,3744.43,4287.29,4385.94,4327.93,4773.41,4813.59,4471.45,4274.91,4267.62,5153.41,5153.41,6899.04,6817.11,3127.55,3347.08,6823.17,6707.12,3800.28,3768.34,3758.68,1236.14,1169.02,4651.56,1503.67,8919.46,8919.46,7702.18,2561.60,2577.04,2833.93,6933.97,6933.97,6800.04,6944.60,4852.42,4928.69,4907.10,6229.52,6229.52,6685.76,6052.19,5417.43,5169.36,4970.20,4950.73,4961.18,4981.79,5076.38,5005.15,5015.20,4945.17,4873.69,4882.00,2846.16,4438.54,4536.47,5642.08,8356.51,4525.98,2209.87,2730.87,2757.66,2806.86,2920.32,10922.69,1942.78,4571.68,7209.60,2345.02,4738.17,1374.03,1332.27,4133.72,4890.59,4929.27,6370.30,6370.30,3642.76,6153.71,4794.36,7348.56,2661.21,5841.34,7998.48,7805.53,8045.71,5796.91,8034.34,2345.12,8119.68,4456.60,4620.39,4588.34,7209.60,5086.93,5061.54,4927.96,5117.24,4258.93,4253.94,4072.11,1942.78,5194.25,5342.00,5043.44,6703.99,6703.99,7174.87,2061.53,7817.58,4000.50,4039.25,4000.50,9410.38,3860.74,3218.51,6753.85,6753.85,2178.28,2115.80,5917.36,9063.39,9063.39,6722.90,8126.36,8126.36,5113.87,5031.91,7821.92,7721.52,4625.66,5491.87,6508.52,6541.09,8586.83,4760.18,4757.04,4760.18,4855.44,5592.55,5035.79,5035.79,5408.41,5373.31,5373.31,4471.45,4152.82,4152.82,526.41,1087.09,6898.87,7042.30,7020.52,2489.43,2479.51,1237.16,1565.74,0.00,2280.12,2280.12,2280.12
